"stockcode","description","quantity","revenue","profit"
"22146","EASTER CRAFT IVY WREATH WITH CHICK","1","1.9500","0.487500"
"22146","","-4","0.0000","0.000000"
"22147","check","-80","0.0000","0.000000"
"22147","FELTCRAFT BUTTERFLY HEARTS","5353","7523.2900","1880.822500"
"22148","EASTER CRAFT 4 CHICKS ","1924","3899.9000","974.975000"
"22149","check","-12","0.0000","0.000000"
"22149","damages","-40","0.0000","0.000000"
"22149","FELTCRAFT 6 FLOWER FRIENDS","5455","11215.5800","2803.895000"
"22149","","46","0.0000","0.000000"
"22150","3 STRIPEY MICE FELTCRAFT","3019","5903.9400","1475.985000"
"22151","PLACE SETTING WHITE HEART","14260","6010.3300","1502.582500"
"22152","check","-179","0.0000","0.000000"
"22152","PLACE SETTING WHITE STAR","2404","1051.8200","262.955000"
"22153","ANGEL DECORATION STARS ON DRESS","2583","1104.8500","276.212500"
"22154","ANGEL DECORATION 3 BUTTONS ","3742","1635.4100","408.852500"
"22155","STAR DECORATION RUSTIC","2406","1114.2900","278.572500"
"22155","","-70","0.0000","0.000000"
"22156","HEART DECORATION WITH PEARLS ","2093","2026.6200","506.655000"
"22157","ANGEL DECORATION WITH LACE PADDED","212","180.2000","45.050000"
"22157","","31","0.0000","0.000000"
"22158","3 HEARTS HANGING DECORATION RUSTIC","3438","11873.1300","2968.282500"
"22158","","-120","0.0000","0.000000"
"22161","HEART DECORATION RUSTIC HANGING ","5064","1642.6000","410.650000"
"22162","HEART GARLAND RUSTIC PADDED","255","808.7900","202.197500"
"22162","","-104","0.0000","0.000000"
"22163","HEART STRING MEMO HOLDER HANGING","850","1023.0300","255.757500"
"22163","","-90","0.0000","0.000000"
"22164","STRING OF STARS CARD HOLDER","78","250.2200","62.555000"
"22164","","-80","0.0000","0.000000"
"22165","DIAMANTE HEART SHAPED WALL MIRROR, ","414","3315.4500","828.862500"
"22166","WALL MIRROR RECTANGLE DIAMANTE PINK","204","1590.5500","397.637500"
"22167"," OVAL WALL MIRROR DIAMANTE ","233","2351.3200","587.830000"
"22168","ORGANISER WOOD ANTIQUE WHITE ","131","1094.8000","273.700000"
"22168","","-14","0.0000","0.000000"
"22169","FAMILY ALBUM WHITE PICTURE FRAME","1166","10096.7100","2524.177500"
"22170","PICTURE FRAME WOOD TRIPLE PORTRAIT","1049","6858.9500","1714.737500"
"22171","?","142","0.0000","0.000000"
"22171","3 HOOK PHOTO SHELF ANTIQUE WHITE","1699","12869.7600","3217.440000"
"22171","","17","0.0000","0.000000"
"22173","METAL 4 HOOK HANGER FRENCH CHATEAU","2345","7493.9300","1873.482500"
"22173","","-25","0.0000","0.000000"
"22174","PHOTO CUBE","3239","6013.4300","1503.357500"
"22175","PINK OWL SOFT TOY","877","2594.2300","648.557500"
"22176","amazon","1","0.0000","0.000000"
"22176","BLUE OWL SOFT TOY","511","1533.9300","383.482500"
"22176","check","-28","0.0000","0.000000"
"22178","VICTORIAN GLASS HANGING T-LIGHT","23854","32549.5700","8137.392500"
"22179","SET 10 LIGHTS NIGHT OWL","453","3263.4700","815.867500"
"22179","SET 10 NIGHT OWL LIGHTS","485","3790.5300","947.632500"
"22180","RETROSPOT LAMP","314","3366.6900","841.672500"
"22180","","-14","0.0000","0.000000"
"22181","check","-92","0.0000","0.000000"
"22181","SNOWSTORM PHOTO FRAME FRIDGE MAGNET","564","477.9600","119.490000"
"22182","CAKE STAND VICTORIAN FILIGREE SMALL","371","1415.6300","353.907500"
"22183","CAKE STAND VICTORIAN FILIGREE MED","320","1907.0600","476.765000"
"22184","CAKE STAND VICTORIAN FILIGREE LARGE","54","454.8600","113.715000"
"22184","","-13","0.0000","0.000000"
"22185","SLATE TILE NATURAL HANGING","1510","2291.4400","572.860000"
"22186","RED STAR CARD HOLDER","795","1865.3300","466.332500"
"22187","GREEN CHRISTMAS TREE CARD HOLDER","1262","3230.9800","807.745000"
"22188","BLACK HEART CARD HOLDER","4870","12483.2200","3120.805000"
"22189","CREAM HEART CARD HOLDER","8283","23431.8700","5857.967500"
"22190","LOCAL CAFE MUG","676","1057.7100","264.427500"
"22191","IVORY DINER WALL CLOCK","1108","9317.4500","2329.362500"
"22192","BLUE DINER WALL CLOCK","933","8020.9900","2005.247500"
"22192","","-9","0.0000","0.000000"
"22193","RED DINER WALL CLOCK","1379","11689.6200","2922.405000"
"22194","BLACK DINER WALL CLOCK","64","608.6900","152.172500"
"22194","","-11","0.0000","0.000000"
"22195","LARGE HEART MEASURING SPOONS","1978","3723.9600","930.990000"
"22196","SMALL HEART MEASURING SPOONS","2824","2735.1300","683.782500"
"22197","POPCORN HOLDER","36334","33969.4600","8492.365000"
"22197","SMALL POPCORN HOLDER","20116","17018.0100","4254.502500"
"22198","LARGE POPCORN HOLDER ","982","1801.5600","450.390000"
"22198","","-109","0.0000","0.000000"
"22199","FRYING PAN RED POLKADOT ","1","4.2500","1.062500"
"22199","FRYING PAN RED RETROSPOT","459","1889.5900","472.397500"
"22200","FRYING PAN PINK POLKADOT","394","1794.4800","448.620000"
"22201","FRYING PAN BLUE POLKADOT","192","708.3000","177.075000"
"22202","MILK PAN PINK POLKADOT","65","315.6000","78.900000"
"22202","","-114","0.0000","0.000000"
"22203","MILK PAN RED RETROSPOT","402","1475.6300","368.907500"
"22204","MILK PAN BLUE POLKADOT","192","650.7900","162.697500"
"22206","MUG , DOTCOMGIFTSHOP.COM ","5","4.1700","1.042500"
"22207","FRYING PAN UNION FLAG","1259","5555.5900","1388.897500"
"22208","WOOD STAMP SET THANK YOU","1502","1564.8600","391.215000"
"22209","WOOD STAMP SET HAPPY BIRTHDAY","938","958.4100","239.602500"
"22210","WOOD STAMP SET BEST WISHES","1019","959.7000","239.925000"
"22211","WOOD STAMP SET FLOWERS","961","1054.4400","263.610000"
"22212","FOUR HOOK  WHITE LOVEBIRDS","1591","3663.1400","915.785000"
"22214","CANDLE PLATE LACE WHITE","193","416.6000","104.150000"
"22215","CAKE STAND WHITE TWO TIER LACE","341","2454.3900","613.597500"
"22216","T-LIGHT HOLDER WHITE LACE","588","512.9300","128.232500"
"22217","damages?","-155","0.0000","0.000000"
"22217","T-LIGHT HOLDER HANGING LACE","800","782.5100","195.627500"
"22218","CAKE STAND LACE WHITE","1","4.2500","1.062500"
"22218","","2","0.0000","0.000000"
"22219","???lost","-550","0.0000","0.000000"
"22219","LOVEBIRD HANGING DECORATION WHITE ","4112","4015.8800","1003.970000"
"22220","CAKE STAND LOVEBIRD 2 TIER WHITE","210","1657.7000","414.425000"
"22221","CAKE STAND LOVEBIRD 2 TIER PINK","129","1084.6400","271.160000"
"22222","CAKE PLATE LOVEBIRD WHITE","1057","3880.2000","970.050000"
"22223","CAKE PLATE LOVEBIRD PINK","441","1821.6100","455.402500"
"22224","WHITE LOVEBIRD LANTERN","831","2755.2100","688.802500"
"22227","HANGING HEART MIRROR DECORATION ","2339","1706.7700","426.692500"
"22228","BUNNY WOODEN PAINTED WITH BIRD ","999","776.9300","194.232500"
"22229","BUNNY WOODEN PAINTED WITH FLOWER ","566","430.7600","107.690000"
"22230","JIGSAW TREE WITH WATERING CAN","1032","467.3900","116.847500"
"22231","JIGSAW TREE WITH BIRDHOUSE","931","934.7100","233.677500"
"22232","JIGSAW TOADSTOOLS 3 PIECE","626","549.7400","137.435000"
"22233","JIGSAW RABBIT AND BIRDHOUSE","576","574.1400","143.535000"
"22236","CAKE STAND 3 TIER MAGIC GARDEN","263","3115.6500","778.912500"
"22241","GARLAND WOODEN HAPPY EASTER","1974","2637.1200","659.280000"
"22242","5 HOOK HANGER MAGIC TOADSTOOL","606","938.2800","234.570000"
"22242","","-43","0.0000","0.000000"
"22243","5 HOOK HANGER RED MAGIC TOADSTOOL","3088","4735.1400","1183.785000"
"22244","3 HOOK HANGER MAGIC GARDEN","1689","3248.9100","812.227500"
"22244","","-9","0.0000","0.000000"
"22245","HOOK, 1 HANGER ,MAGIC GARDEN","1258","1066.6000","266.650000"
"22245","","-147","0.0000","0.000000"
"22246","GARLAND, MAGIC GARDEN 1.8M","12","23.4000","5.850000"
"22246","MAGIC GARDEN FELT GARLAND ","407","915.9700","228.992500"
"22247","BUNNY DECORATION MAGIC GARDEN","670","593.1400","148.285000"
"22248","DECORATION  PINK CHICK MAGIC GARDEN","574","508.9400","127.235000"
"22249","DECORATION WHITE CHICK MAGIC GARDEN","940","823.0600","205.765000"
"22250","DECORATION  BUTTERFLY  MAGIC GARDEN","817","729.2500","182.312500"
"22251","BIRDHOUSE DECORATION MAGIC GARDEN","698","871.9900","217.997500"
"22252","BIRDCAGE DECORATION TEALIGHT HOLDER","644","762.8200","190.705000"
"22254","FELT TOADSTOOL LARGE","657","836.8000","209.200000"
"22255","FELT TOADSTOOL  SMALL","629","602.6300","150.657500"
"22256","FELT FARM ANIMAL CHICKEN","291","394.1500","98.537500"
"22257","FELT FARM ANIMAL SHEEP","373","280.4200","70.105000"
"22258","FELT FARM ANIMAL RABBIT","905","735.1400","183.785000"
"22259","FELT FARM ANIMAL HEN","481","332.8400","83.210000"
"22260","FELT EGG COSY BLUE RABBIT ","548","574.0400","143.510000"
"22261","FELT EGG COSY WHITE RABBIT ","581","546.4100","136.602500"
"22262","FELT EGG COSY CHICKEN","1022","949.6100","237.402500"
"22263","FELT EGG COSY LADYBIRD ","278","164.4800","41.120000"
"22264","FELT FARM ANIMAL WHITE BUNNY ","1563","738.6800","184.670000"
"22265","EASTER DECORATION NATURAL CHICK","540","366.1500","91.537500"
"22266","EASTER DECORATION HANGING BUNNY","1888","596.5000","149.125000"
"22267","EASTER DECORATION EGG BUNNY ","836","673.1700","168.292500"
"22268","check","-10","0.0000","0.000000"
"22268","DECORATION SITTING BUNNY","1441","342.1300","85.532500"
"22268","EASTER DECORATION SITTING BUNNY","530","453.6500","113.412500"
"22268","","-86","0.0000","0.000000"
"22269","EGG CUP NATURAL CHICKEN","933","622.7400","155.685000"
"22270","HAPPY EASTER HANGING DECORATION","237","920.0600","230.015000"
"22271","check","-43","0.0000","0.000000"
"22271","FELTCRAFT DOLL ROSIE","1698","4998.5000","1249.625000"
"22272","Damaged","-15","0.0000","0.000000"
"22272","FELTCRAFT DOLL MARIA","195","561.9700","140.492500"
"22272","","-95","0.0000","0.000000"
"22273","FELTCRAFT DOLL MOLLY","3067","8503.6900","2125.922500"
"22274","FELTCRAFT DOLL EMILY","1340","3953.4800","988.370000"
"22275","WEEKEND BAG VINTAGE ROSE PAISLEY","69","527.8500","131.962500"
"22276","WASH BAG VINTAGE ROSE PAISLEY","283","821.0100","205.252500"
"22276","","-59","0.0000","0.000000"
"22277","COSMETIC BAG VINTAGE ROSE PAISLEY","417","897.7400","224.435000"
"22278","OVERNIGHT BAG VINTAGE ROSE PAISLEY","400","2679.6000","669.900000"
"22279","POCKET BAG BLUE PAISLEY RED SPOT","833","1005.9000","251.475000"
"22280","POCKET BAG PINK PAISELY BROWN SPOT","469","510.8400","127.710000"
"22281","EASTER TREE YELLOW BIRDS","132","935.3900","233.847500"
"22282","12 EGG HOUSE PAINTED WOOD","148","2365.7700","591.442500"
"22283","6 EGG HOUSE PAINTED WOOD","297","2710.5300","677.632500"
"22284","HEN HOUSE DECORATION","941","1620.1700","405.042500"
"22285","DECORATION HEN ON NEST, HANGING","42","74.4300","18.607500"
"22285","HANGING HEN ON NEST DECORATION","829","1420.4700","355.117500"
"22286","check","-47","0.0000","0.000000"
"22286","DECORATION , WOBBLY RABBIT , METAL ","319","560.9300","140.232500"
"22286","DECORATION WOBBLY RABBIT METAL ","830","504.4600","126.115000"
"22287","DECORATION , WOBBLY CHICKEN, METAL ","236","401.0200","100.255000"
"22287","DECORATION WOBBLY CHICKEN","548","314.4600","78.615000"
"22288","HANGING METAL RABBIT DECORATION","475","618.2000","154.550000"
"22289","HANGING METAL CHICKEN DECORATION","152","198.5200","49.630000"
"22291","HANGING CHICK CREAM DECORATION","1293","1911.8200","477.955000"
"22292","HANGING CHICK  YELLOW DECORATION","1139","1608.8600","402.215000"
"22293","HANGING CHICK GREEN DECORATION","907","1341.6700","335.417500"
"22294","HEART FILIGREE DOVE  SMALL","5500","6858.8300","1714.707500"
"22295","HEART FILIGREE DOVE LARGE","2795","4623.8700","1155.967500"
"22296","HEART IVORY TRELLIS LARGE","3155","5272.4700","1318.117500"
"22297","HEART IVORY TRELLIS SMALL","4171","5468.6600","1367.165000"
"22299","PIG KEYRING WITH LIGHT & SOUND ","1327","1321.9700","330.492500"
"22300","COFFEE MUG DOG + BALL DESIGN","1530","3411.7600","852.940000"
"22301","COFFEE MUG CAT + BIRD DESIGN","2204","4972.4300","1243.107500"
"22302","COFFEE MUG PEARS  DESIGN","2318","5106.2400","1276.560000"
"22303","COFFEE MUG APPLES DESIGN","2748","6182.4000","1545.600000"
"22304","COFFEE MUG BLUE PAISLEY DESIGN","767","1368.1800","342.045000"
"22305","COFFEE MUG PINK PAISLEY DESIGN","692","1602.0300","400.507500"
"22306","SILVER MUG BONE CHINA TREE OF LIFE","1157","1399.8700","349.967500"
"22307","GOLD MUG BONE CHINA TREE OF LIFE","731","923.7400","230.935000"
"22308","TEA COSY BLUE STRIPE","250","877.3800","219.345000"
"22309","TEA COSY RED  STRIPE","370","1093.6000","273.400000"
"22310","IVORY KNITTED MUG COSY ","668","1296.2300","324.057500"
"22311","OFFICE MUG WARMER BLACK+SILVER ","1130","3397.8600","849.465000"
"22312","OFFICE MUG WARMER POLKADOT","623","1885.5900","471.397500"
"22313","OFFICE MUG WARMER PINK","315","927.3300","231.832500"
"22314","OFFICE MUG WARMER CHOC+BLUE","569","1756.1700","439.042500"
"22315","200 RED + WHITE BENDY STRAWS","918","1221.4300","305.357500"
"22316","200 BENDY SKULL STRAWS","660","742.3700","185.592500"
"22317","FIVE CATS HANGING DECORATION","287","882.6200","220.655000"
"22318","FIVE HEART HANGING DECORATION","455","1520.9700","380.242500"
"22319","HAIRCLIPS FORTIES FABRIC ASSORTED","1340","583.9600","145.990000"
"22320","BIRDS MOBILE VINTAGE DESIGN","180","1093.7200","273.430000"
"22321","BIRD DECORATION RED RETROSPOT","916","880.4800","220.120000"
"22322","BIRD DECORATION GREEN POLKADOT","808","737.6100","184.402500"
"22323","PINK POLKADOT KIDS BAG","1","1.9500","0.487500"
"22323","","1","0.0000","0.000000"
"22324","BLUE POLKADOT KIDS BAG","286","688.3000","172.075000"
"22325","MOBILE VINTAGE HEARTS ","237","1086.9500","271.737500"
"22326","ROUND SNACK BOXES SET OF4 WOODLAND ","8519","24317.6700","6079.417500"
"22327","ROUND SNACK BOXES SET OF 4 SKULLS","1165","4292.4500","1073.112500"
"22328","ROUND SNACK BOXES SET OF 4 FRUITS ","6189","17438.8700","4359.717500"
"22329","ROUND CONTAINER SET OF 5 RETROSPOT","1587","2635.4900","658.872500"
"22331","WOODLAND PARTY BAG + STICKER SET","1838","2971.8400","742.960000"
"22332","SKULLS PARTY BAG + STICKER SET","1009","1640.0500","410.012500"
"22333","RETROSPOT PARTY BAG + STICKER SET","4412","6911.9400","1727.985000"
"22334","DINOSAUR PARTY BAG + STICKER SET","707","1160.7100","290.177500"
"22335","HEART DECORATION PAINTED ZINC ","2386","1672.7900","418.197500"
"22336","damaged","-71","0.0000","0.000000"
"22336","DOVE DECORATION PAINTED ZINC ","2360","739.4600","184.865000"
"22336","","-114","0.0000","0.000000"
"22337","ANGEL DECORATION PAINTED ZINC ","912","574.5400","143.635000"
"22338","STAR DECORATION PAINTED ZINC ","4662","1222.4000","305.600000"
"22339","check","-60","0.0000","0.000000"
"22339","CHRISTMAS TREE PAINTED ZINC ","2437","666.3800","166.595000"
"22340","NOEL GARLAND PAINTED ZINC ","1399","774.8800","193.720000"
"22341","LOVE GARLAND PAINTED ZINC ","453","827.6300","206.907500"
"22342","HOME GARLAND PAINTED ZINC ","961","1071.3800","267.845000"
"22343","PARTY PIZZA DISH RED RETROSPOT","1959","858.6000","214.650000"
"22344","PARTY PIZZA DISH PINK POLKADOT","1228","460.3800","115.095000"
"22345","PARTY PIZZA DISH BLUE POLKADOT","1102","384.3200","96.080000"
"22346","PARTY PIZZA DISH GREEN POLKADOT","1037","381.6600","95.415000"
"22348","TEA BAG PLATE RED RETROSPOT","4074","3574.7900","893.697500"
"22349","DOG BOWL CHASING BALL DESIGN","1355","5340.2700","1335.067500"
"22350","ILLUSTRATED CAT BOWL ","1412","3819.5700","954.892500"
"22351","DOTCOMGIFTSHOP TEA TOWEL","13","23.0900","5.772500"
"22351","Given away","-1400","0.0000","0.000000"
"22352","LUNCH BOX WITH CUTLERY RETROSPOT ","3077","7832.9200","1958.230000"
"22353","LUNCH BOX WITH CUTLERY FAIRY CAKES ","62","155.5500","38.887500"
"22353","","32","0.0000","0.000000"
"22354","RETROSPOT PADDED SEAT CUSHION","749","2857.5900","714.397500"
"22355","CHARLOTTE BAG SUKI DESIGN","18002","29164.3600","7291.090000"
"22355","test","1","0.0000","0.000000"
"22356","CHARLOTTE BAG PINK POLKADOT","9455","11218.7600","2804.690000"
"22357","KINGS CHOICE BISCUIT TIN","464","2098.5400","524.635000"
"22358","KINGS CHOICE TEA CADDY ","692","2533.5200","633.380000"
"22359","GLASS JAR KINGS CHOICE","186","599.8700","149.967500"
"22360","GLASS JAR ENGLISH CONFECTIONERY","914","2925.5700","731.392500"
"22361","GLASS JAR DAISY FRESH COTTON WOOL","721","2563.2300","640.807500"
"22362","GLASS JAR PEACOCK BATH SALTS","381","1232.0900","308.022500"
"22363","GLASS JAR MARMALADE ","354","1048.2500","262.062500"
"22364","GLASS JAR DIGESTIVE BISCUITS","557","1827.7200","456.930000"
"22365","DOORMAT RESPECTABLE HOUSE","791","5746.3800","1436.595000"
"22366","DOORMAT AIRMAIL ","776","5840.8300","1460.207500"
"22367","CHILDRENS APRON SPACEBOY DESIGN","3722","7450.0800","1862.520000"
"22371","AIRLINE BAG VINTAGE TOKYO 78","1086","5035.7900","1258.947500"
"22372","AIRLINE BAG VINTAGE WORLD CHAMPION ","281","1285.2400","321.310000"
"22374","AIRLINE BAG VINTAGE JET SET RED","551","2423.2700","605.817500"
"22375","AIRLINE BAG VINTAGE JET SET BROWN","354","1639.2900","409.822500"
"22376","AIRLINE BAG VINTAGE JET SET WHITE","255","1141.7000","285.425000"
"22377","BOTTLE BAG RETROSPOT ","1321","2153.0800","538.270000"
"22378","WALL TIDY RETROSPOT ","2287","3646.9700","911.742500"
"22379","RECYCLING BAG RETROSPOT ","6846","15514.3400","3878.585000"
"22380","TOY TIDY SPACEBOY  ","1280","2746.1600","686.540000"
"22381","TOY TIDY PINK POLKADOT","3414","7381.4900","1845.372500"
"22382","LUNCH BAG SPACEBOY DESIGN ","10305","17850.0100","4462.502500"
"22383","LUNCH BAG SUKI  DESIGN ","2216","3785.4600","946.365000"
"22383","LUNCH BAG SUKI DESIGN ","10189","18533.1800","4633.295000"
"22384","LUNCH BAG PINK POLKADOT","10363","17198.9900","4299.747500"
"22385","JUMBO BAG SPACEBOY DESIGN","8566","16866.7200","4216.680000"
"22386","JUMBO BAG PINK POLKADOT","21009","41619.6600","10404.915000"
"22389","PAPERWEIGHT SAVE THE PLANET","238","431.5500","107.887500"
"22390","PAPERWEIGHT CHILDHOOD MEMORIES","268","445.4400","111.360000"
"22391","PAPERWEIGHT HOME SWEET HOME","158","245.5800","61.395000"
"22393","PAPERWEIGHT VINTAGE COLLAGE","508","731.7800","182.945000"
"22394","PAPERWEIGHT KINGS CHOICE ","162","215.3800","53.845000"
"22395","PAPERWEIGHT VINTAGE PAISLEY","152","220.0400","55.010000"
"22396","MAGNETS PACK OF 4 RETRO PHOTO","1220","619.4300","154.857500"
"22398","MAGNETS PACK OF 4 SWALLOWS","2492","1484.5100","371.127500"
"22399","MAGNETS PACK OF 4 CHILDHOOD MEMORY","1128","1317.0800","329.270000"
"22400","MAGNETS PACK OF 4 HOME SWEET HOME","1399","731.4300","182.857500"
"22402","MAGNETS PACK OF 4 VINTAGE COLLAGE","1711","1020.5800","255.145000"
"22403","MAGNETS PACK OF 4 VINTAGE LABELS ","1311","674.6700","168.667500"
"22405","MONEY BOX POCKET MONEY DESIGN","373","416.8000","104.200000"
"22406","MONEY BOX KINGS CHOICE DESIGN","345","402.2100","100.552500"
"22407","MONEY BOX FIRST ADE DESIGN","51","63.7500","15.937500"
"22407","MONEY BOX FIRST AID DESIGN","44","36.7800","9.195000"
"22408","MONEY BOX CONFECTIONERY DESIGN","146","163.6900","40.922500"
"22409","MONEY BOX BISCUITS DESIGN","227","298.4700","74.617500"
"22409","","-20","0.0000","0.000000"
"22410","MONEY BOX HOUSEKEEPING DESIGN","237","247.4200","61.855000"
"22411","JUMBO SHOPPER VINTAGE RED PAISLEY","12248","28012.4800","7003.120000"
"22412","METAL SIGN NEIGHBOURHOOD WITCH ","912","1933.9500","483.487500"
"22412","","-37","0.0000","0.000000"
"22413","METAL SIGN TAKE IT OR LEAVE IT ","3759","11051.6900","2762.922500"
"22414","DOORMAT NEIGHBOURHOOD WITCH ","280","2022.1900","505.547500"
"22415","WHITE TISSUE REAM","19","151.0500","37.762500"
"22415","","-31","0.0000","0.000000"
"22416","SET OF 36 DOILIES SPACEBOY DESIGN ","817","1135.4000","283.850000"
"22416","SET OF 36 SPACEBOY PAPER DOILIES","45","66.7200","16.680000"
"22417","PACK OF 60 SPACEBOY CAKE CASES","8380","4541.2400","1135.310000"
"22418","10 COLOUR SPACEBOY PEN","6392","5439.2500","1359.812500"
"22419","LIPSTICK PEN RED","3341","1674.3600","418.590000"
